Rede,Nome Fantasia,Logradouro,Bairro,Cep,Uf,Municipio,Cnpj,Aberta,Latitude,Longitude
Casas Bahia,Patteo Olinda Shop,"Rua Eduardo De Moraes, 0",Casa Caiada,53130-635,PE,Olinda,33041260167379,Sim,-7.9889199,-34.8431006
Casas Bahia,Paulista 2,"Rua Siqueira Campos, 582",Centro,53401-320,PE,Paulista,33041260167107,Sim,-7.943704,-34.881728
Casas Bahia,Pau dos Ferros,"Praça Da Matriz, 25",Centro,59900-000,RN,Pau Dos Ferros,33041260193965,Sim,-6.117804,-38.168856
Casas Bahia,Abreu E Lima 2,"Avenida Duque De Caxias, 880",Centro,53510-050,PE,Abreu E Lima,33041260149478,Sim,-7.908462,-34.901285
Casas Bahia,Crateus,"Rua Dom Pedro Ii, 688",Centro,63700-079,CE,Crateús,33041260195909,Sim,-5.1785524,-40.66909769999999
Casas Bahia,Timbauba,"Rua Doutor Alcebiades, 33",Centro,55870-000,PE,Timbaúba,33041260190354,Sim,-7.553876,-35.346625
Casas Bahia,Shopping Campina Grande,"Pref Severino B. Cabral, 1050",Catole,58410-185,PB,Campina Grande,33041260203278,Sim,-7.2287541,-35.873828
Casas Bahia,Campina Grande,"Rua Presidente Joao Pessoa, 145",Centro,58400-002,PB,Campina Grande,33041260137038,Sim,-7.217398,-35.886643
Casas Bahia,Campina Grande 2,"Rua Presidente João Pessoa, 52",Centro,58400-002,PB,Campina Grande,33041260188961,Sim,-7.217398,-35.886643
Casas Bahia,Dom Eliseu,"Avenida Jk De Oliveira, 151",Centro,68633-000,PA,Dom Eliseu,33041260199734,Sim,-4.2930076,-47.55694219999999
Casas Bahia,Igarassu Fast Track,"Avenida Mario Melo, 0",Centro,53610-595,PE,Igarassu,33041260172100,Sim,-7.821346,-34.909309
Casas Bahia,Caicó 2,"Rua Renato Dantas, 807",Centro,59300-000,RN,Caicó,33041260204240,Sim,-6.4593895,-37.0972383
Casas Bahia,Bacabal,"Rua Getúlio Vargas, 324",Centro,65700-000,MA,Bacabal,33041260186241,Sim,-4.2310701,-44.780044
Casas Bahia,Goiania,"Rua Doutor Manoel Borba, 167",Centro,55900-000,PE,Goiana,33041260193884,Sim,-7.5630149,-35.0131428
Casas Bahia,Uirapuru,"Avenida Beija Flor, 19",Uirapuru,68473-000,PA,Novo Repartimento,33041260194694,Sim,-4.248721700000001,-49.949276
Casas Bahia,Quixeramobim - Ce,"Rua Monsenhor Salviano Pinto, 601",Centro,63800-000,CE,Quixeramobim,33041260206889,Não,-5.1982962,-39.2955312
Casas Bahia,Guarabira,"Avenida Dom Pedro Ii, 529",Centro,58200-000,PB,Guarabira,33041260173263,Sim,-6.873902,-35.45628
Casas Bahia,Piripiri,"Rua Dezoito De Setembro, 970",Centro,64260-000,PI,Piripiri,33041260190435,Sim,-4.271982599999999,-41.77188460000001
Casas Bahia,Santa Rita,"Rua Siqueira Campos, 126",Centro,58300-180,PB,Santa Rita,33041260159600,Sim,-7.122287,-34.98403
Casas Bahia,Shopping Mangabeiras,"Avenida Hilton Souto Maior, 3901",Mangabeira,58055-018,PB,João Pessoa,33041260151456,Sim,-7.174415,-34.838961
Casas Bahia,Mangabeira,"Avenida Josefa Taveira, 197",Mangabeira,58055-000,PB,João Pessoa,33041260173344,Sim,-7.17224,-34.839666
Casas Bahia,Casas Bahia Bayeux,"Avenida Liberdade, 3655",Sesi,58111-400,PB,Bayeux,33041260167700,Sim,-7.1223505,-34.9142538
Casas Bahia,Eliseu Cesar,"Rua Elizeu Cesar, 69",Centro,58013-100,PB,João Pessoa,33041260179709,Sim,-7.118188,-34.880055
Casas Bahia,Parque Salon,"Avenida Almirante Barroso, 44",Centro,58013-120,PB,João Pessoa,33041260165163,Sim,-7.1198389,-34.8751766
Casas Bahia,Epitássio Pessoa,"Avenida Presidente Epitacio Pessoa, 1430",Centro,58040-000,PB,João Pessoa,33041260198843,Sim,-7.1197812,-34.861901
Casas Bahia,Santa Ines,"Rua Do Comercio, 524",Centro,65300-046,MA,Santa Ines,33041260195313,Sim,-3.660755,-45.3798916
Casas Bahia,Shopping Manaira,"Avenida Governador Flávio Ribeiro Coutinho, 220",Parque Verde,58102-835,PB,Cabedelo,33041260145642,Sim,-7.065935,-34.850007
Casas Bahia,Breu Branco,"Avenida Minas Gerais, 215",Centro,68488-000,PA,Breu Branco,33041260195151,Sim,-3.7709334,-49.5657538
Casas Bahia,Tucurui,"Rua Lauro Sodre, 684",Santa Isabel,68458-415,PA,Tucuruí,33041260194260,Sim,-3.7642113,-49.6786081
Casas Bahia,Chapadinha,"Rua Oliveira Roma, 179",Centro,65500-000,MA,Chapadinha,33041260190516,Sim,-3.7415256,-43.360096
Casas Bahia,Mamanguapé,"Rua Coronel Batista Carneiro, 145",Centro,58280-000,PB,Mamanguape,33041260173182,Sim,-6.683513,-35.148879
Casas Bahia,Limoeiro Do Norte,"Rua Conega Bessa, 2425",Centro,62930-000,CE,Limoeiro Do Norte,33041260196808,Sim,-5.1452528,-38.0980671
Casas Bahia,Açu 1,"Rua Sao Joao, 136",Centro,59650-000,RN,Açu,33041260200503,Sim,-5.5755928,-36.9150235
Casas Bahia,Itapecuru Mirim,"Av Brasil, 48",Centro,65485-000,MA,Itapecuru Mirim,33041260202620,Sim,-3.3937249,-44.3597809
Casas Bahia,Shopping Mossoró,"Avenida Joao Da Escossia, 1515",Nova Betania,59607-330,RN,Mossoró,33041260169401,Sim,-5.178749,-37.365913
Casas Bahia,Mossoró,"Rua Coronel Vicente Saboia, 162",Centro,59619-218,RN,Mossoró,33041260137704,Sim,-5.1769516,-37.3497447
Casas Bahia,Paragominas,"Rua Sao Jose, 0",Cidade Nova,68625-450,PA,Paragominas,33041260196395,Sim,-3.0030434,-47.3375363
Casas Bahia,Parnamirim,"Avenida Brigadeiro Everaldo Breves, 165",Centro,59140-200,RN,Parnamirim,33041260137542,Sim,-5.921383,-35.2625077
Casas Bahia,Sobral Shopping,"Avenida Monsenhorua J A Pinto, 300",Dom Expedito,62050-255,CE,Sobral,33041260199815,Sim,-3.701720599999999,-40.3455299
Casas Bahia,Tailandia,"Travessa Moju, 24",Centro,68695-000,PA,Tailândia,33041260192489,Sim,-2.9381477,-48.951083
Casas Bahia,Sobral,"Rua Coronel José Sabóia, 424",Centro,62011-040,CE,Sobral,33041260183811,Sim,-3.6892749,-40.3512836
Casas Bahia,Capim Macio,"Avenida Engenheiro Roberto Freire, 2930",Capim Macio,59082-400,RN,Natal,33041260137461,Sim,-5.862269899999999,-35.190572
Casas Bahia,Shopping Midway,"Avenida Bernardo Vieira, 3775",Tirol,59015-450,RN,Natal,33041260137380,Sim,-5.8144295,-35.2002492
Casas Bahia,Natal,"Avenida Bacharel Tomaz Landim, 2700",Igapo,59104-212,RN,Natal,33041260174316,Sim,-5.7704597,-35.2675492
Casas Bahia,Alecrim,"Rua Amaro Barreto, 1324",Alecrim,59040-450,RN,Natal,33041260137119,Sim,-5.7944547,-35.2170793
Casas Bahia,Rio Branco,"Avenida Rio Branco, 683",Cidade Alta,59025-003,RN,Natal,33041260137208,Sim,-5.7868776,-35.207119
Casas Bahia,Shopping Norte Natal,"Avenida Joao Medeiros Filho, 2395",Potengi,59129-000,RN,Natal,33041260178222,Sim,-5.7456038,-35.2546328
Casas Bahia,Pacajus,"Rua Luiz Claudio, 124",Centro,62870-000,CE,Pacajus,33041260198096,Sim,-4.1733126,-38.4637749
Casas Bahia,Cascavel - Ce,"Rua Pd Valdevino Nogueira, 338",Centro,62850-000,CE,Cascavel,33041260208407,Não,-4.1311575,-38.2470491
Casas Bahia,Altamira I,"Rua 7 De Setembro, 2467",Centro,68371-000,PA,Altamira,33041260194503,Sim,-3.2073706,-52.2120327
Casas Bahia,Shopping Maranguape,"Rua Coronel Antonio Botelho De Sousa, 254",Centro,61940-005,CE,Maranguape,33041260189500,Sim,-3.894181,-38.684002
Casas Bahia,Pinheiro,"Avenida Getulio Vargas, 901",Centro,65200-000,MA,Pinheiro,33041260197790,Sim,-2.5176565,-45.079698
Casas Bahia,Cidade Operaria,"Rua 203 No, 36",Cidade Operaria,65058-205,MA,São Luís,33041260185270,Sim,-2.5722929,-44.20483249999999
Casas Bahia,Shopping Maracanau,"Avenida Carlos Jereissati, 100",Centro,61901-012,CE,Maracanaú,33041260150301,Sim,-3.881963,-38.618896
Casas Bahia,João Paulo,"Rua Riachuelo, 4",João Paulo,65040-060,MA,São Luís,33041260184702,Sim,-2.5444402,-44.2706996
Casas Bahia,Grande Center,"Rua Oswaldo Cruz, 415",Centro,65020-250,MA,São Luís,33041260155443,Sim,-2.5305696,-44.3013864
Casas Bahia,São Luis Rua Grande,"Rua Oswaldo Cruz, 230",Centro,65020-250,MA,São Luís,33041260184036,Sim,-2.5305696,-44.3013864
Casas Bahia,São Luis Rua Grande 3,"Avenida Oswaldo Cruz, 301",Centro,65020-250,MA,São Luís,33041260190273,Sim,-2.5305696,-44.3013864
Casas Bahia,Shopping Patio Norte,"Estrada Do Sao José Do Ribamar, 1000",Centro,65110-000,MA,São José De Ribamar,33041260156687,Sim,-2.5527251,-44.0684557
Casas Bahia,São José Do Ribamar Maiobão,"Estrada De Ribamar Km 08, 33, Maiobão, 0",Tijupa Queimado,65110-000,MA,São José De Ribamar,33041260183650,Sim,-2.5527251,-44.0684557
Casas Bahia,Itapipoca 2,"Avenida Anastacio Braga, 754",Centro,62500-043,CE,Itapipoca,33041260179032,Sim,-3.499847,-39.5812467
Casas Bahia,Parnaiba,"Praca Coronel Jonas, 962",Centro,64200-330,PI,Parnaíba,33041260204320,Sim,-2.9052553,-41.7798482
Casas Bahia,Shopping Da Ilha,"Avenida Daniel De La Touche, 987",Centro,65074-115,MA,São Luís,33041260156504,Sim,-2.5129928,-44.2448846
Casas Bahia,Shopping Eusébio,"Avenida Eusebio De Queiroz, 1890",Tamatanduba,61760-000,CE,Eusébio,33041260194341,Sim,-3.8890009,-38.4546539
Casas Bahia,Shopping Rio Anil,"Avenida Sao Luis Rei De Franca, 8",Turu,65065-470,MA,São Luís,33041260152428,Sim,-2.4945198,-44.2292403
Casas Bahia,Tome Acu,"Avenida Dionisio Bentes, 0",Quatro Bocas,68680-000,PA,Tomé-Açu,33041260193701,Sim,-2.4183855,-48.1544634
Casas Bahia,Fortaleza,"Rua Padre Pedro De Alencar, 316",Messejana,60840-280,CE,Fortaleza,33041260137623,Sim,-3.8325912,-38.4941002
Casas Bahia,Caucaia,"Avenida Dom Almeida Lustosa, 2897",Pq Guadalajara,61650-000,CE,Caucaia,33041260187485,Sim,-3.759178,-38.634631
Casas Bahia,North Shopping Joquei,"Avenida Lineu Machado, 419",Joquei Clube,60520-101,CE,Fortaleza,33041260143941,Sim,-3.7718224,-38.5797045
Casas Bahia,Caucaia 3,"Rua Barao De Ibiapaba, 710",Centro,61605-180,CE,Caucaia,33041260150727,Sim,-3.7398587,-38.65986520000001
Casas Bahia,Shooping Parangaba,"Rua Germano Franck, 300",Parangaba,60740-020,CE,Fortaleza,33041260170329,Sim,-3.7762617,-38.560929
Casas Bahia,Shopping Center Iguatemi Fort,"Avenida Washington Soares, 85",Edson Queiroz,60810-350,CE,Fortaleza,33041260147009,Sim,-3.7976396,-38.47987330000001
Casas Bahia,Fortaleza Montese,"Avenida Prof Gomes De Matos, 827",Parreao,60410-357,CE,Fortaleza,33041260199220,Sim,-3.768176,-38.540162
Casas Bahia,Mobile Norte Shopping Ceará,"Avenida Bezerra De Menezes, 2450",Sao Gerardo,60325-002,CE,Fortaleza,33041260153076,Sim,-3.7357036,-38.56412
Casas Bahia,Fortaleza,"Avenida Carapinima, 2200",Benfica,60015-290,CE,Fortaleza,33041260194937,Sim,-3.7399269,-38.5401527
Casas Bahia,Riomar Kennedy,"Avenida Sargento Herminio Sampaio, 3100",Presidente Kennedy,60355-512,CE,Fortaleza,33041260165325,Sim,-3.7282941,-38.5700262
Casas Bahia,Norte Shopping Bezerra,"Avenida Bezerra De Menezes, 2380",Sao Gerardo,60325-001,CE,Fortaleza,33041260127903,Sim,-3.7332707,-38.5523061
Casas Bahia,Jardim Senador Pompeu,"Rua Senador Pompeu, 1022",Centro,60025-000,CE,Fortaleza,33041260186675,Sim,-3.7305595,-38.5307266
Casas Bahia,Praca Do Ferreira,"Travessa Para, 20",Centro,60025-120,CE,Fortaleza,33041260078430,Sim,-3.726924699999999,-38.5273154
Casas Bahia,Shopping Center Um Fortale,"Avenida Santos Dumont, 3130",Aldeota,60150-161,CE,Fortaleza,33041260078350,Sim,-3.732781,-38.508768
Casas Bahia,Fortaleza 1,"Rua General Sampaio, 724",Centro,60020-030,CE,Fortaleza,33041260078511,Sim,-3.723216,-38.52961
Casas Bahia,Fortaleza 3,"Rua General Sampaio, 1267",Centro,60020-030,CE,Fortaleza,33041260078279,Sim,-3.723216,-38.52961
Casas Bahia,Shopping Riomar Fortaleza,"Rua Desembargador Lauro Nogueira, 1355",Papicu,60175-055,CE,Fortaleza,33041260146967,Sim,-3.739396,-38.480557
Casas Bahia,Itaituba,"Avenida Doutor Hugo De Mendonca, 706",Centro,68181-000,PA,Itaituba,33041260197871,Sim,-4.2762889,-55.9855606
Casas Bahia,Camocim,"Rua Da Independencia, 294",Centro,62400-000,CE,Camocim,33041260202115,Sim,-2.9008418,-40.84209999999999
Casas Bahia,Cameta,"Avenida Conego Siqueira, 1909",Brasilia,68400-000,PA,Cametá,33041260198339,Sim,-2.2414892,-49.4984804
Casas Bahia,Abaetetuba,"Avenida Dom Pedro Ii, 30",Centro,68440-000,PA,Abaetetuba,33041260193108,Sim,-1.722624,-48.8801799
Casas Bahia,Sao Miguel Do Guama,"Av Tancredo De A. Neves, 996",Centro,68660-000,PA,São Miguel Do Guamá,33041260200929,Sim,-1.6209884,-47.4790888
Casas Bahia,Barcarena,"Rua Capitão Tome Serrao, 1271",Centro,68445-000,PA,Barcarena,33041260188023,Sim,-1.5123997,-48.6196129
Casas Bahia,Guamá,"Rua Barão De Igarapé Miri, 151",Guamá,66075-048,PA,Belém,33041260187809,Sim,-1.467444,-48.468664
Casas Bahia,Xv De Novembro,"Rua Xv De Novembro, 138",Centro,66013-060,PA,Belém,33041260187728,Sim,-1.451351,-48.50139
Casas Bahia,Campina Belém,"Rua Santo Antonio, 153",Campina,66010-095,PA,Belém,33041260206536,Sim,-1.450694,-48.499502
Casas Bahia,Pedreira,"Avenida Pedro Miranda, 1521",Pedreira,66085-023,PA,Belém,33041260188376,Sim,-1.428334,-48.47223
Casas Bahia,Telegrafo II,"Avenida Sen Lemos, 1619",Telegrafo,66113-080,PA,Belém,33041260208237,Sim,-1.4289906,-48.4855983
Casas Bahia,Shopping Castanheira,"Rodovia Br316 Km1, 0",Castanheira,66645-000,PA,Belém,33041260187302,Sim,-1.4017037,-48.4276804
Casas Bahia,Ananindeua,"Rodovia Br 316 Km9, 0",Centro,67033-000,PA,Ananindeua,33041260188619,Sim,-1.396692,-48.36639
Casas Bahia,Shopping Metrópole Ananindeua,"Rodovia Br 316, Km 4, 4500",Coqueiro,67113-000,PA,Ananindeua,33041260187051,Sim,-1.3807615,-48.3988132
Casas Bahia,Shopping Bosque Grão Pará,"Avenida Centenário, 1052",Val De Cans,66640-840,PA,Belém,33041260187990,Sim,-1.3794455,-48.4530399
Casas Bahia,Cidade Nova,"Arterial 18 / Tv. We 61, 481",Cidade Nova,67140-490,PA,Ananindeua,33041260187132,Sim,-1.3536623,-48.401314
Casas Bahia,Castanhal,"Avenida Maximíno Porpino, 1658",Centro,68740-080,PA,Castanhal,33041260186837,Sim,-1.3126482,-47.9249471
Casas Bahia,Castanheira Br 116,"Rodovia Br 316, 6130",Castanheira,66645-000,PA,Belém,33041260189771,Sim,-1.331049,-48.453742
Casas Bahia,Belém - Icoaraci,"Travessa Doutor Lopo De Castro, 298",Cruzeiro,66810-000,PA,Belém,33041260196204,Sim,-1.293332,-48.481225
Casas Bahia,Capanema,"Avenida Barao De Capanema, 926",Centro,68700-005,PA,Capanema,33041260192802,Sim,-1.1916186,-47.1760036
Casas Bahia,Bragança,"Rua Joao Xvii, 0",Centro,68600-000,PA,Bragança,33041260191245,Sim,-1.054164,-46.7627313
Casas Bahia,Santarem,"Avenida Eng Fernando Guilhon, 0",Santarenzinho,68035-000,PA,Santarém,33041260201143,Sim,-2.442946,-54.7397227
Casas Bahia,Cb Itacoatiara - Am,"Avenida Parque, 552",Centro,69100-063,AM,Itacoatiara,33041260210053,Não,-3.136446,-58.44639170000001
Casas Bahia,Cb Manaus - R Dos Bares - Am,"Rua Dos Bares, 51",Centro,69074-355,AM,Manaus,33041260208075,Não,-3.1401344,-60.0083841
Casas Bahia,Manaus - Educanos - Am,"Av Leopoldo Perez, 261",Centro,69074-355,AM,Manaus,33041260206293,Não,-3.1401344,-60.0083841
Casas Bahia,Cb Manaus - R Dos Andradas - Am,"Rua Dos Andradas, 106",Centro,69005-180,AM,Manaus,33041260210215,Não,-3.1389435,-60.02087390000001
Casas Bahia,Manaus - Eduardo Ribeiro,"Av Eduardo Ribeiro, 409",Centro,69010-000,AM,Manaus,33041260209209,Não,-3.1329688,-60.0241427
Casas Bahia,Sh Grande Circular - Am,"Av Autaz Mirim, 6100",Sao Jose Operar,69085-000,AM,Manaus,33041260207931,Não,-3.0689125,-59.9533114
Casas Bahia,Cb Manaus - Mutirao - Am,"Av Autaz Mirim, 8285",Nv Aleixo,69099-045,AM,Manaus,33041260210304,Não,-3.0346765,-59.9389647
Casas Bahia,Cb Manaus - Camapua - Am,"Av Autaz Mirim, 9",Novo Aleixo,69097-720,AM,Manaus,33041260207184,Não,-3.0299672,-59.9629083
Casas Bahia,Manaus Manoa - Am,"Av Francisco Queiroz, 429",Col Sto Antonio,69093-000,AM,Manaus,33041260208660,Não,-3.0286842,-60.00107739999999
Casas Bahia,Manaus - Torquato,"Av Torquato Topajos, 1620",Col Terra Nova,69093-415,AM,Manaus,33041260205483,Não,-3.015598,-60.007881
